"order_id","order_date","ship_date","ship_mode","city","state","postal_code","region","customer_id"
"US-2017-114034","03/01/2017","08/01/2017","Standard Class","Rancho Cucamonga","California","91730","West","DL-13315"
"US-2017-115595","09/10/2017","11/10/2017","First Class","Los Angeles","California","90032","West","XP-21865"
"CA-2017-158722","20/10/2017","26/10/2017","Standard Class","Philadelphia","Pennsylvania","19120","East","MA-17560"
"CA-2014-105165","07/09/2014","10/09/2014","First Class","Houston","Texas","77036","Central","SZ-20035"
"CA-2017-147452","30/09/2017","03/10/2017","First Class","Seattle","Washington","98103","West","CS-11845"
"US-2017-114657","16/11/2017","21/11/2017","Standard Class","Yonkers","New York","10701","East","MH-18115"
"CA-2017-144484","11/09/2017","11/09/2017","Same Day","San Francisco","California","94110","West","CB-12025"
"CA-2017-125913","16/01/2017","16/01/2017","Same Day","Los Angeles","California","90008","West","JO-15145"
"US-2016-158309","26/11/2016","29/11/2016","First Class","Miami","Florida","33142","South","PA-19060"
"CA-2015-162887","07/11/2015","09/11/2015","Second Class","Burlington","Vermont","5408","East","SV-20785"
"CA-2017-147333","14/12/2017","20/12/2017","Standard Class","Fayetteville","Arkansas","72701","South","KL-16555"
"CA-2014-113859","13/09/2014","17/09/2014","Standard Class","Odessa","Texas","79762","Central","BC-11125"
"CA-2014-159681","07/12/2014","13/12/2014","Standard Class","Virginia Beach","Virginia","23464","South","PO-18850"
"US-2017-104094","07/09/2017","11/09/2017","Standard Class","Milwaukee","Wisconsin","53209","Central","AG-10675"
"CA-2017-152709","07/10/2017","12/10/2017","Standard Class","Detroit","Michigan","48234","Central","DB-13210"
"CA-2015-105158","05/09/2015","10/09/2015","Standard Class","Rochester","Minnesota","55901","Central","SP-20860"
"CA-2014-133424","30/03/2014","04/04/2014","Standard Class","Seattle","Washington","98105","West","Dl-13600"
"CA-2017-105991","05/05/2017","06/05/2017","First Class","Louisville","Colorado","80027","West","LH-17020"
"US-2017-136784","30/04/2017","05/05/2017","Standard Class","San Francisco","California","94122","West","AD-10180"
"CA-2014-146283","08/09/2014","15/09/2014","Standard Class","Houston","Texas","77036","Central","KT-16465"
"CA-2017-151218","20/06/2017","23/06/2017","First Class","Miami","Florida","33180","South","PJ-19015"
"CA-2015-111073","26/12/2015","30/12/2015","Standard Class","Medina","Ohio","44256","East","MC-18100"
"CA-2017-144883","15/08/2017","19/08/2017","Standard Class","Roseville","Minnesota","55113","Central","BO-11350"
"CA-2017-142174","04/03/2017","09/03/2017","Standard Class","Houston","Texas","77041","Central","DP-13000"
"CA-2017-108791","27/07/2017","31/07/2017","Standard Class","Yonkers","New York","10701","East","TM-21490"
"CA-2016-106656","23/09/2016","26/09/2016","First Class","San Diego","California","92037","West","DV-13045"
"CA-2016-113831","30/05/2016","03/06/2016","Standard Class","Springfield","Virginia","22153","South","AH-10690"
"US-2014-139500","16/11/2014","20/11/2014","Standard Class","Decatur","Illinois","62521","Central","AB-10165"
"US-2014-166310","21/09/2014","23/09/2014","First Class","Garland","Texas","75043","Central","JS-15940"
"US-2016-168410","21/02/2016","26/02/2016","Standard Class","Oceanside","New York","11572","East","BV-11245"
"CA-2017-131254","19/11/2017","21/11/2017","First Class","Houston","Texas","77095","Central","NC-18415"
"CA-2016-123414","21/08/2016","27/08/2016","Standard Class","Greenville","North Carolina","27834","South","SU-20665"
"CA-2017-137876","30/04/2017","05/05/2017","Standard Class","San Francisco","California","94110","West","DJ-13510"
"CA-2016-154060","02/05/2016","08/05/2016","Standard Class","Greensboro","North Carolina","27405","South","DL-12865"
"US-2017-162558","02/10/2017","05/10/2017","First Class","Knoxville","Tennessee","37918","South","Dp-13240"
"CA-2017-134439","18/09/2017","23/09/2017","Second Class","Grand Island","Nebraska","68801","Central","TM-21010"
"CA-2015-119508","04/12/2015","09/12/2015","Standard Class","Lakewood","California","90712","West","TZ-21580"
"CA-2015-152681","17/01/2015","22/01/2015","Standard Class","Lawrence","Massachusetts","1841","East","SC-20260"
"CA-2014-130813","06/01/2014","08/01/2014","Second Class","Los Angeles","California","90049","West","LS-17230"
"CA-2015-120320","05/03/2015","09/03/2015","Standard Class","Houston","Texas","77036","Central","MV-18190"
"CA-2016-111941","25/12/2016","28/12/2016","Second Class","New York City","New York","10035","East","BD-11620"
"CA-2016-123120","04/09/2016","08/09/2016","Standard Class","New York City","New York","10011","East","CV-12295"
"CA-2014-103331","26/08/2014","01/09/2014","Standard Class","Newark","Delaware","19711","East","KB-16315"
"CA-2015-169278","21/05/2015","25/05/2015","Standard Class","Seattle","Washington","98105","West","ME-18010"
"CA-2017-111577","16/10/2017","21/10/2017","Standard Class","Scottsdale","Arizona","85254","West","AJ-10780"
"CA-2015-146486","09/11/2015","14/11/2015","Second Class","Oceanside","New York","11572","East","DV-13465"
"US-2014-168501","21/11/2014","27/11/2014","Standard Class","Dallas","Texas","75220","Central","JK-15325"
"CA-2015-112053","11/10/2015","13/10/2015","Second Class","Rochester","New York","14609","East","SH-20395"
"CA-2017-108539","21/03/2017","23/03/2017","Second Class","Los Angeles","California","90045","West","SC-20725"
"CA-2015-149811","04/01/2015","10/01/2015","Standard Class","Woodbury","Minnesota","55125","Central","CS-12250"
"US-2017-103814","09/12/2017","16/12/2017","Standard Class","Park Ridge","Illinois","60068","Central","LH-16900"
"CA-2016-123932","06/09/2016","12/09/2016","Standard Class","Dallas","Texas","75217","Central","YC-21895"
"US-2016-101616","03/09/2016","06/09/2016","First Class","Monroe","Louisiana","71203","South","CY-12745"
"CA-2014-113768","13/05/2014","19/05/2014","Standard Class","Los Angeles","California","90004","West","AH-10030"
"CA-2016-138037","29/09/2016","03/10/2016","Standard Class","San Francisco","California","94109","West","AR-10540"
"CA-2014-150490","05/08/2014","11/08/2014","Standard Class","San Francisco","California","94122","West","SS-20590"
"US-2017-126060","14/04/2017","18/04/2017","Standard Class","Fayetteville","North Carolina","28314","South","DW-13585"
"CA-2017-100951","09/06/2017","10/06/2017","First Class","Dallas","Texas","75217","Central","NC-18625"
"CA-2016-122017","29/12/2016","02/01/2017","Standard Class","Wichita","Kansas","67212","Central","CD-11920"
"CA-2014-123477","18/01/2014","21/01/2014","Second Class","Springfield","Oregon","97477","West","DW-13195"
"CA-2016-107790","20/11/2016","24/11/2016","Standard Class","Houston","Texas","77041","Central","EH-13990"
"CA-2017-158071","10/06/2017","15/06/2017","Standard Class","Seattle","Washington","98103","West","BD-11320"
"CA-2017-147403","10/09/2017","13/09/2017","First Class","Akron","Ohio","44312","East","KH-16630"
"US-2017-136721","08/04/2017","12/04/2017","Standard Class","Oak Park","Michigan","48237","Central","NH-18610"
"CA-2015-118738","24/10/2015","30/10/2015","Standard Class","Houston","Texas","77041","Central","AG-10495"
"CA-2017-134152","27/05/2017","31/05/2017","Standard Class","Seattle","Washington","98103","West","RP-19855"
"CA-2014-125542","05/12/2014","07/12/2014","First Class","Philadelphia","Pennsylvania","19134","East","NB-18655"
"CA-2016-136021","14/08/2016","18/08/2016","Standard Class","Los Angeles","California","90045","West","JM-15580"
"CA-2016-149195","05/09/2016","07/09/2016","Second Class","Houston","Texas","77070","Central","DM-13525"
"CA-2017-161410","26/06/2017","03/07/2017","Standard Class","Philadelphia","Pennsylvania","19143","East","CC-12220"
"CA-2017-152786","12/03/2017","17/03/2017","Standard Class","Rogers","Arkansas","72756","South","GA-14725"
"CA-2017-164707","18/02/2017","21/02/2017","Second Class","Los Angeles","California","90045","West","CV-12805"
"CA-2017-163874","10/11/2017","12/11/2017","Second Class","Seattle","Washington","98105","West","NC-18535"
"US-2014-123183","19/11/2014","25/11/2014","Standard Class","Wilmington","Delaware","19805","East","GR-14560"
"CA-2014-104829","18/11/2014","21/11/2014","Second Class","Provo","Utah","84604","West","JG-15805"
"US-2016-147340","24/09/2016","24/09/2016","Same Day","San Francisco","California","94110","West","EB-13750"
"CA-2016-145492","20/11/2016","27/11/2016","Standard Class","Los Angeles","California","90004","West","MC-17605"
"CA-2016-163202","27/09/2016","02/10/2016","Standard Class","Lancaster","Ohio","43130","East","BM-11650"
"CA-2016-117681","09/04/2016","14/04/2016","Standard Class","Los Angeles","California","90004","West","HF-14995"
"CA-2017-132262","21/09/2017","23/09/2017","First Class","Seattle","Washington","98103","West","ML-18265"
"CA-2017-123043","24/08/2017","29/08/2017","Standard Class","New York City","New York","10024","East","AH-10195"
"US-2016-143280","22/02/2016","26/02/2016","Standard Class","Los Angeles","California","90045","West","TZ-21580"
"CA-2017-108854","08/12/2017","14/12/2017","Standard Class","San Francisco","California","94109","West","DM-13345"
"CA-2017-166856","18/09/2017","22/09/2017","Standard Class","Clovis","New Mexico","88101","West","TS-21505"
"CA-2016-153157","11/09/2016","14/09/2016","First Class","Wichita","Kansas","67212","Central","TB-21625"
"US-2017-125647","23/09/2017","28/09/2017","Standard Class","Chicago","Illinois","60653","Central","LC-16870"
"CA-2014-132542","06/10/2014","08/10/2014","Second Class","Omaha","Nebraska","68104","Central","AM-10360"
"CA-2015-110877","23/10/2015","26/10/2015","First Class","Houston","Texas","77041","Central","JE-15715"
"US-2016-151827","31/03/2016","02/04/2016","Second Class","Philadelphia","Pennsylvania","19134","East","CS-11950"
"US-2016-163258","29/12/2016","02/01/2017","Standard Class","Los Angeles","California","90045","West","PF-19225"
"CA-2017-103009","03/11/2017","05/11/2017","Second Class","Richmond","Kentucky","40475","South","PJ-18835"
"US-2017-120649","20/01/2017","26/01/2017","Standard Class","Waterbury","Connecticut","6708","East","JF-15490"
"CA-2016-153598","03/12/2016","06/12/2016","First Class","Los Angeles","California","90045","West","NM-18520"
"US-2016-108497","14/06/2016","14/06/2016","Same Day","Los Angeles","California","90036","West","MH-17290"
"CA-2016-113096","02/09/2016","04/09/2016","First Class","San Francisco","California","94122","West","SZ-20035"
"CA-2014-136861","05/09/2014","07/09/2014","First Class","Saint Petersburg","Florida","33710","South","PR-18880"
"CA-2017-117422","21/10/2017","25/10/2017","Standard Class","Lakewood","Ohio","44107","East","FC-14245"
"CA-2017-129707","25/04/2017","29/04/2017","Standard Class","Chandler","Arizona","85224","West","LH-16750"
"CA-2015-160171","19/10/2015","24/10/2015","Standard Class","Los Angeles","California","90008","West","RM-19675"
"CA-2014-103317","05/07/2014","08/07/2014","First Class","Palm Coast","Florida","32137","South","DM-13525"
"CA-2016-167115","04/04/2016","09/04/2016","Standard Class","New York City","New York","10035","East","EH-14185"
"US-2017-153633","13/11/2017","18/11/2017","Second Class","Jupiter","Florida","33458","South","TC-21295"
"CA-2017-155929","09/09/2017","13/09/2017","Standard Class","Glendale","Arizona","85301","West","AI-10855"
"CA-2015-148712","17/04/2015","23/04/2015","Standard Class","New York City","New York","10035","East","JM-15535"
"CA-2016-128307","25/07/2016","29/07/2016","Standard Class","Houston","Texas","77041","Central","BE-11335"
"US-2016-127425","26/08/2016","31/08/2016","Standard Class","New York City","New York","10035","East","DR-12880"
"US-2014-119081","12/09/2014","19/09/2014","Standard Class","Olathe","Kansas","66062","Central","TA-21385"
"CA-2016-140613","22/07/2016","29/07/2016","Standard Class","Sparks","Nevada","89431","West","KN-16705"
"US-2017-108700","19/05/2017","23/05/2017","Standard Class","Rockford","Illinois","61107","Central","PJ-18835"
"CA-2017-160962","28/04/2017","02/05/2017","Standard Class","Philadelphia","Pennsylvania","19143","East","MC-17605"
"CA-2017-130631","29/12/2017","02/01/2018","Standard Class","Edmonds","Washington","98026","West","BS-11755"
"CA-2017-116680","04/09/2017","06/09/2017","Second Class","San Francisco","California","94122","West","PK-19075"
"US-2014-107405","21/03/2014","25/03/2014","Standard Class","Asheville","North Carolina","28806","South","TS-21205"
"CA-2017-101574","28/09/2017","04/10/2017","Standard Class","Los Angeles","California","90032","West","BD-11725"
"CA-2014-146591","19/01/2014","20/01/2014","First Class","Scottsdale","Arizona","85254","West","TS-21340"
"CA-2014-107706","14/02/2014","19/02/2014","Second Class","Houston","Texas","77095","Central","ST-20530"
"CA-2016-122448","09/06/2016","14/06/2016","Standard Class","San Francisco","California","94109","West","DB-13210"
"CA-2014-132451","26/09/2014","27/09/2014","First Class","San Diego","California","92105","West","KF-16285"
"CA-2016-158547","30/05/2016","04/06/2016","Standard Class","Hamilton","Ohio","45011","East","JM-16195"
"CA-2017-116946","19/12/2017","23/12/2017","Standard Class","Parker","Colorado","80134","West","TS-21505"
"CA-2017-121741","26/12/2017","26/12/2017","Same Day","Fremont","Nebraska","68025","Central","YC-21895"
"CA-2017-169691","15/06/2017","18/06/2017","First Class","Maple Grove","Minnesota","55369","Central","Dp-13240"
"CA-2016-121356","20/11/2016","24/11/2016","Standard Class","Newark","Delaware","19711","East","SJ-20500"
"CA-2014-101770","31/03/2014","04/04/2014","Standard Class","Miami","Florida","33180","South","KB-16240"
"CA-2017-105487","08/10/2017","14/10/2017","Standard Class","San Diego","California","92105","West","CS-12250"
"CA-2017-148999","30/01/2017","04/02/2017","Standard Class","Miami","Florida","33142","South","EB-13870"
"CA-2014-107573","12/12/2014","17/12/2014","Standard Class","Miami","Florida","33178","South","PB-19150"
"CA-2015-156608","24/10/2015","29/10/2015","Standard Class","San Antonio","Texas","78207","Central","MT-18070"
"CA-2017-134495","01/04/2017","04/04/2017","Second Class","Jacksonville","Florida","32216","South","BF-11020"
"CA-2017-164098","26/01/2017","27/01/2017","First Class","Houston","Texas","77070","Central","CG-12520"
"CA-2014-105249","28/11/2014","28/11/2014","Same Day","San Francisco","California","94122","West","DH-13675"
"CA-2015-113523","04/09/2015","08/09/2015","Standard Class","Philadelphia","Pennsylvania","19140","East","SC-20440"
"CA-2017-117821","12/06/2017","16/06/2017","Standard Class","Marion","Ohio","43302","East","HG-15025"
"CA-2017-164378","15/07/2017","18/07/2017","Second Class","New York City","New York","10024","East","MM-18055"
"CA-2017-127782","02/11/2017","06/11/2017","Standard Class","Philadelphia","Pennsylvania","19140","East","TH-21115"
"US-2016-162026","08/10/2016","08/10/2016","Same Day","Los Angeles","California","90036","West","JE-15745"
"CA-2016-150000","08/04/2016","14/04/2016","Standard Class","Smyrna","Georgia","30080","South","PG-18820"
"CA-2015-168529","08/10/2015","12/10/2015","Standard Class","San Francisco","California","94122","West","MB-17305"
"US-2017-152569","15/05/2017","20/05/2017","Standard Class","Chicago","Illinois","60653","Central","JD-16015"
"US-2014-137680","24/02/2014","02/03/2014","Standard Class","Medford","Oregon","97504","West","JH-15430"
"CA-2015-103177","30/05/2015","01/06/2015","First Class","New York City","New York","10009","East","EN-13780"
"US-2016-138408","18/11/2016","21/11/2016","Second Class","Huntsville","Alabama","35810","South","KC-16255"
"CA-2017-117667","04/12/2017","09/12/2017","Standard Class","Philadelphia","Pennsylvania","19134","East","MS-17980"
"CA-2016-110982","05/06/2016","07/06/2016","First Class","Santa Clara","California","95051","West","CK-12205"
"CA-2016-147123","10/12/2016","12/12/2016","First Class","Long Beach","California","90805","West","SJ-20125"
"CA-2017-154501","30/04/2017","05/05/2017","Standard Class","Los Angeles","California","90008","West","EA-14035"
"CA-2017-166933","24/04/2017","28/04/2017","Standard Class","Santa Barbara","California","93101","West","MG-17890"
"CA-2015-142055","08/05/2015","10/05/2015","First Class","New York City","New York","10009","East","AB-10255"
"CA-2015-137106","31/03/2015","04/04/2015","Standard Class","Jacksonville","Florida","32216","South","SC-20260"
"CA-2017-136609","06/08/2017","11/08/2017","Standard Class","Cedar Hill","Texas","75104","Central","TB-21355"
"CA-2017-160885","02/12/2017","06/12/2017","Standard Class","Omaha","Nebraska","68104","Central","JK-16090"
"US-2016-167472","06/06/2016","07/06/2016","First Class","Little Rock","Arkansas","72209","South","CK-12595"
"CA-2015-120551","13/04/2015","20/04/2015","Standard Class","Norfolk","Nebraska","68701","Central","SS-20590"
"US-2017-150595","22/05/2017","26/05/2017","Standard Class","Chicago","Illinois","60653","Central","LE-16810"
"CA-2016-134936","19/12/2016","25/12/2016","Standard Class","Tucson","Arizona","85705","West","ES-14080"
"CA-2017-102967","22/09/2017","26/09/2017","Standard Class","Concord","New Hampshire","3301","East","MG-17890"
"CA-2017-151008","07/09/2017","08/09/2017","First Class","Draper","Utah","84020","West","JM-16195"
"CA-2014-159800","28/11/2014","01/12/2014","First Class","San Francisco","California","94109","West","SG-20470"
"US-2014-159618","12/11/2014","16/11/2014","Standard Class","Houston","Texas","77036","Central","DB-12970"
"CA-2017-116113","02/10/2017","06/10/2017","Second Class","Montgomery","Alabama","36116","South","JW-15220"
"CA-2015-125066","14/12/2015","18/12/2015","Standard Class","Jackson","Mississippi","39212","South","KD-16495"
"US-2015-114741","06/12/2015","10/12/2015","Standard Class","North Las Vegas","Nevada","89031","West","IL-15100"
"CA-2017-133263","31/03/2017","02/04/2017","Second Class","Atlanta","Georgia","30318","South","JE-15610"
"CA-2017-157966","13/03/2017","13/03/2017","Same Day","Chicago","Illinois","60610","Central","SU-20665"
"CA-2014-151162","05/12/2014","09/12/2014","Standard Class","Columbus","Ohio","43229","East","EA-14035"
"CA-2016-136686","12/12/2016","16/12/2016","Standard Class","Pasadena","California","91104","West","RF-19840"
"CA-2017-137498","09/09/2017","14/09/2017","Second Class","Los Angeles","California","90004","West","LC-17050"
"CA-2017-163818","04/10/2017","08/10/2017","Standard Class","Clinton","Maryland","20735","East","PS-18970"
"CA-2016-161158","09/05/2016","13/05/2016","Standard Class","New York City","New York","10024","East","PS-18970"
"CA-2014-116673","15/12/2014","19/12/2014","Second Class","San Diego","California","92037","West","JO-15280"
"CA-2017-105333","30/11/2017","04/12/2017","Standard Class","New York City","New York","10011","East","VP-21730"
"CA-2015-149993","19/03/2015","20/03/2015","First Class","Lancaster","California","93534","West","GA-14725"
"CA-2014-168158","19/07/2014","24/07/2014","Standard Class","Great Falls","Montana","59405","West","EM-14140"
"CA-2016-115224","08/12/2016","11/12/2016","Second Class","San Francisco","California","94110","West","DB-13615"
"CA-2014-164742","13/10/2014","18/10/2014","Second Class","Lakewood","New Jersey","8701","East","ML-17395"
"US-2017-108014","19/11/2017","25/11/2017","Standard Class","Cleveland","Ohio","44105","East","JH-15430"
"CA-2017-160325","24/09/2017","24/09/2017","Same Day","Lawrence","Massachusetts","1841","East","BP-11095"
"CA-2015-159779","25/09/2015","29/09/2015","Standard Class","Concord","New Hampshire","3301","East","SB-20185"
"CA-2017-151176","13/02/2017","20/02/2017","Standard Class","Baltimore","Maryland","21215","East","SV-20785"
"CA-2014-108903","03/10/2014","03/10/2014","Same Day","Columbus","Ohio","43229","East","DO-13435"
"CA-2016-117919","27/08/2016","29/08/2016","Second Class","Houston","Texas","77041","Central","TB-21355"
"CA-2015-142475","03/12/2015","07/12/2015","Standard Class","New York City","New York","10011","East","BS-11380"
"CA-2016-134516","20/09/2016","25/09/2016","Standard Class","Greensboro","North Carolina","27405","South","FM-14215"
"CA-2017-105193","25/03/2017","31/03/2017","Standard Class","New York City","New York","10024","East","JL-15835"
"CA-2015-168634","06/12/2015","11/12/2015","Standard Class","San Francisco","California","94109","West","AF-10870"
"CA-2017-117198","31/08/2017","05/09/2017","Standard Class","Monroe","Louisiana","71203","South","BG-11035"
"CA-2015-145828","05/10/2015","07/10/2015","First Class","Cincinnati","Ohio","45231","East","MB-17305"
"CA-2017-121027","18/08/2017","22/08/2017","Standard Class","Seattle","Washington","98105","West","HW-14935"
"CA-2016-147431","02/02/2016","07/02/2016","Standard Class","New York City","New York","10011","East","AB-10105"
"CA-2016-158001","23/08/2016","27/08/2016","Standard Class","New York City","New York","10035","East","JP-15460"
"CA-2017-125745","30/06/2017","04/07/2017","Standard Class","Memphis","Tennessee","38109","South","DV-13045"
"CA-2015-101154","18/09/2015","21/09/2015","First Class","San Diego","California","92105","West","CM-12190"
"US-2016-124163","25/09/2016","30/09/2016","Standard Class","La Crosse","Wisconsin","54601","Central","SC-20695"
"CA-2016-121748","24/10/2016","28/10/2016","Second Class","Los Angeles","California","90032","West","VW-21775"
"CA-2014-126683","29/09/2014","01/10/2014","Second Class","Seattle","Washington","98115","West","PP-18955"
"CA-2017-148810","26/06/2017","01/07/2017","Standard Class","Miami","Florida","33180","South","DR-12880"
"US-2016-146066","21/08/2016","23/08/2016","Second Class","Philadelphia","Pennsylvania","19143","East","RB-19465"
"CA-2014-127614","11/02/2014","15/02/2014","Standard Class","Chesapeake","Virginia","23320","South","NF-18385"
"CA-2016-101742","23/09/2016","28/09/2016","Second Class","New York City","New York","10009","East","CR-12580"
"CA-2015-134943","05/12/2015","06/12/2015","First Class","Ann Arbor","Michigan","48104","Central","SU-20665"
"CA-2017-123022","03/09/2017","08/09/2017","Standard Class","La Mesa","California","91941","West","SC-20050"
"CA-2017-113208","26/03/2017","02/04/2017","Standard Class","Dearborn","Michigan","48126","Central","ML-18040"
"CA-2014-154893","21/12/2014","27/12/2014","Standard Class","San Diego","California","92024","West","GM-14440"
"CA-2014-147900","23/09/2014","28/09/2014","Standard Class","Lakewood","Ohio","44107","East","JK-15640"
"CA-2017-106355","02/04/2017","05/04/2017","First Class","Meriden","Connecticut","6450","East","AT-10435"
"CA-2016-127985","01/04/2016","05/04/2016","Second Class","Columbus","Georgia","31907","South","DB-12910"
"CA-2015-166604","15/05/2015","20/05/2015","Second Class","Roswell","Georgia","30076","South","AH-10690"
"CA-2017-120719","23/03/2017","26/03/2017","First Class","Seattle","Washington","98105","West","SJ-20125"
"CA-2017-127117","14/04/2017","19/04/2017","Standard Class","Morristown","New Jersey","7960","East","HM-14860"
"CA-2015-104241","04/01/2015","09/01/2015","Standard Class","Alexandria","Virginia","22304","South","AG-10495"
"CA-2017-168179","02/11/2017","07/11/2017","Standard Class","Salt Lake City","Utah","84106","West","JB-16000"
"CA-2017-142342","17/07/2017","19/07/2017","Second Class","Apple Valley","California","92307","West","AJ-10795"
"CA-2017-109099","06/10/2017","11/10/2017","Standard Class","New York City","New York","10009","East","MM-18280"
"US-2014-134187","04/11/2014","11/11/2014","Standard Class","Long Beach","California","90805","West","TH-21235"
"CA-2016-145261","18/12/2016","21/12/2016","First Class","Salem","Oregon","97301","West","AH-10120"
"CA-2016-108875","24/09/2016","01/10/2016","Standard Class","Aurora","Colorado","80013","West","CL-12700"
"CA-2016-141957","21/07/2016","21/07/2016","Same Day","Newark","Ohio","43055","East","JG-15310"
"CA-2016-142405","11/06/2016","15/06/2016","Standard Class","Seattle","Washington","98103","West","SE-20110"
"CA-2015-141012","09/06/2015","11/06/2015","Second Class","Pocatello","Idaho","83201","West","TG-21640"
"CA-2017-127922","27/10/2017","03/11/2017","Standard Class","Dallas","Texas","75081","Central","SH-19975"
"CA-2016-146318","22/01/2016","27/01/2016","Standard Class","Seattle","Washington","98105","West","MC-17275"
"CA-2014-135993","28/05/2014","02/06/2014","Standard Class","Seattle","Washington","98115","West","PJ-18835"
"CA-2014-126802","29/12/2014","05/01/2015","Standard Class","Chicago","Illinois","60610","Central","ZC-21910"
"CA-2016-143924","28/07/2016","03/08/2016","Standard Class","Holland","Michigan","49423","Central","SC-20680"
"CA-2016-141551","24/09/2016","30/09/2016","Standard Class","Broken Arrow","Oklahoma","74012","Central","BP-11230"
"CA-2014-164315","02/04/2014","08/04/2014","Standard Class","Athens","Georgia","30605","South","RD-19585"
"CA-2015-131072","05/11/2015","05/11/2015","Same Day","Seattle","Washington","98105","West","KL-16645"
"CA-2014-131541","28/07/2014","28/07/2014","Same Day","Apopka","Florida","32712","South","CK-12205"
"CA-2015-119550","26/12/2015","31/12/2015","Standard Class","Houston","Texas","77070","Central","RB-19705"
"US-2015-138093","10/12/2015","16/12/2015","Standard Class","Baltimore","Maryland","21215","East","KM-16225"
"CA-2016-126165","05/05/2016","07/05/2016","Second Class","San Francisco","California","94109","West","AH-10465"
"CA-2017-126123","14/10/2017","18/10/2017","Standard Class","Chicago","Illinois","60623","Central","AG-10765"
"CA-2016-143441","05/11/2016","05/11/2016","Same Day","Laredo","Texas","78041","Central","EB-14170"
"CA-2017-148320","03/11/2017","08/11/2017","Standard Class","San Francisco","California","94109","West","PG-18895"
"CA-2016-125661","24/11/2016","26/11/2016","First Class","Cleveland","Ohio","44105","East","CA-12055"
"US-2014-123519","14/12/2014","21/12/2014","Standard Class","Marion","Ohio","43302","East","SS-20875"
"CA-2014-155593","03/11/2014","08/11/2014","Standard Class","Fairfield","Connecticut","6824","East","RP-19390"
"CA-2017-136000","22/09/2017","25/09/2017","Second Class","New York City","New York","10009","East","SC-20440"
"US-2015-160857","08/05/2015","15/05/2015","Standard Class","New York City","New York","10024","East","NW-18400"
"CA-2017-115805","31/07/2017","31/07/2017","Same Day","Chicago","Illinois","60653","Central","KW-16435"
"US-2014-143707","01/03/2014","05/03/2014","Standard Class","New York City","New York","10035","East","HR-14770"
"CA-2017-116939","25/09/2017","29/09/2017","Standard Class","Richmond","Virginia","23223","South","AG-10900"
"CA-2015-124107","09/10/2015","12/10/2015","Second Class","Ann Arbor","Michigan","48104","Central","BM-11650"
"CA-2017-126550","29/03/2017","02/04/2017","Second Class","Lafayette","Indiana","47905","Central","RD-19720"
"CA-2015-138674","14/11/2015","17/11/2015","First Class","Springfield","Oregon","97477","West","KB-16585"
"CA-2016-165820","26/09/2016","30/09/2016","Standard Class","San Francisco","California","94109","West","DW-13585"
"CA-2014-103191","22/09/2014","27/09/2014","Standard Class","Chicago","Illinois","60653","Central","VG-21805"
"CA-2015-103933","25/09/2015","27/09/2015","First Class","New York City","New York","10011","East","DR-12880"
"CA-2015-110548","04/05/2015","08/05/2015","Standard Class","Houston","Texas","77095","Central","AH-10690"
"CA-2017-117324","08/12/2017","13/12/2017","Standard Class","Madison","Wisconsin","53711","Central","JP-15520"
"CA-2017-143574","29/06/2017","02/07/2017","First Class","Milford","Connecticut","6460","East","DR-12880"
"CA-2014-111773","29/06/2014","03/07/2014","Standard Class","New York City","New York","10024","East","JK-15625"
"CA-2014-148614","20/01/2014","25/01/2014","Standard Class","Los Angeles","California","90049","West","MV-17485"
"CA-2017-156139","31/12/2016","06/01/2017","Standard Class","San Francisco","California","94109","West","BP-11155"
"US-2017-147886","28/03/2017","31/03/2017","First Class","Fairfield","California","94533","West","DH-13075"
"CA-2016-113733","08/12/2016","12/12/2016","Standard Class","Greenville","North Carolina","27834","South","LH-16900"
"CA-2017-104913","18/11/2017","22/11/2017","Standard Class","Long Beach","New York","11561","East","DK-13090"
"CA-2014-145800","30/05/2014","05/06/2014","Standard Class","Buffalo Grove","Illinois","60089","Central","SS-20410"
"CA-2016-125850","22/01/2016","28/01/2016","Standard Class","San Diego","California","92037","West","FP-14320"
"CA-2016-118514","03/02/2016","10/02/2016","Standard Class","Richmond","Kentucky","40475","South","LC-17050"
"CA-2015-150749","29/03/2015","03/04/2015","Second Class","Springfield","Virginia","22153","South","AS-10240"
"CA-2014-163748","14/10/2014","18/10/2014","Standard Class","Fort Worth","Texas","76106","Central","HG-15025"
"CA-2015-119634","11/08/2015","16/08/2015","Standard Class","Raleigh","North Carolina","27604","South","BW-11065"
"CA-2015-149300","22/11/2015","23/11/2015","First Class","Hialeah","Florida","33012","South","BH-11710"
"US-2016-111528","30/12/2016","30/12/2016","Same Day","Los Angeles","California","90032","West","JP-16135"
"CA-2017-158169","12/08/2017","15/08/2017","First Class","Lake Forest","California","92630","West","JM-16195"
"CA-2015-162047","03/11/2015","05/11/2015","First Class","Long Beach","New York","11561","East","FH-14365"
"CA-2015-117772","10/09/2015","12/09/2015","Second Class","Seattle","Washington","98103","West","MC-17575"
"US-2014-126340","08/11/2014","14/11/2014","Standard Class","Redding","California","96003","West","EB-13870"
"CA-2016-149685","08/10/2016","15/10/2016","Standard Class","San Antonio","Texas","78207","Central","PM-19135"
"CA-2017-126396","08/09/2017","12/09/2017","Second Class","Houston","Texas","77070","Central","AR-10345"
"CA-2015-154900","25/02/2015","01/03/2015","Standard Class","Leominster","Massachusetts","1453","East","SS-20875"
