order_id,product_id,sales,quantity,discount,profit
CA-2016-162726,OFF-PA-10004041,"23,68",4,"0,2","7,4"
US-2016-111290,TEC-AC-10004975,"109,95",1,0,"362,835"
US-2016-111290,OFF-ST-10001932,"965,85",5,0,"135,219"
US-2016-111290,OFF-AR-10001761,"29,2",5,0,"10,512"
US-2016-111290,OFF-PA-10002262,"32,4",5,0,"15,552"
US-2014-147704,OFF-EN-10004483,"78,35",5,0,"368,245"
US-2014-147704,OFF-PA-10003270,"31,68",6,0,"14,256"
US-2014-147704,OFF-BI-10001634,"29,12",4,0,"142,688"
US-2014-147704,OFF-ST-10000675,"169,45",5,0,"423,625"
CA-2015-121965,FUR-FU-10000732,"12,56",2,0,"40,192"
CA-2015-121965,OFF-PA-10004355,"6,48",1,0,"31,104"
CA-2015-121965,OFF-EN-10000056,"186,69",3,0,"877,443"
CA-2016-147137,FUR-FU-10000221,"25,4",5,0,"8,636"
CA-2016-147137,OFF-EN-10003567,"43,96",2,0,"206,612"
CA-2016-147137,FUR-BO-10001811,"1,279,165",5,"0,15","225,735"
CA-2016-147137,OFF-ST-10002486,"27,92",4,0,"5,584"
US-2015-146745,FUR-CH-10002372,"129,568",2,"0,2","-129,568"
US-2015-146745,OFF-BI-10003274,"6,368",2,"0,2","21,492"
CA-2017-115175,OFF-PA-10001878,"244,55",5,0,"1,149,385"
CA-2017-105851,OFF-SU-10002881,"1,332,496",2,"0,2","-2,998,116"
US-2017-125717,FUR-FU-10001979,"32,776",1,"0,2","32,776"
US-2017-125717,OFF-ST-10001522,"147,184",2,"0,2","-294,368"
US-2017-125717,TEC-AC-10003657,"54,384",2,"0,2","13,596"
US-2017-125717,OFF-BI-10001718,"76,776",4,"0,7","-588,616"
US-2017-125717,OFF-PA-10003022,"14,352",3,"0,2","52,026"
US-2017-125717,OFF-AP-10000891,"209,792",2,"0,2","26,224"
CA-2015-163895,OFF-BI-10004970,"3,304",1,"0,2","11,151"
CA-2017-168641,OFF-AR-10003759,"16,38",9,0,"7,371"
CA-2017-168641,OFF-EN-10003001,"167,96",2,0,"789,412"
CA-2017-168641,FUR-BO-10000780,"321,568",2,"0,2","-160,784"
CA-2017-168641,OFF-PA-10001972,"12,96",2,0,"62,208"
CA-2017-156895,FUR-CH-10003535,"128,058",3,"0,3","-237,822"
CA-2017-121300,FUR-CH-10003774,"63,686",1,"0,3","-154,666"
CA-2017-121300,TEC-AC-10004571,"239,976",3,"0,2","659,934"
CA-2017-121300,FUR-TA-10004442,"344,22",2,"0,4","-189,321"
CA-2017-121300,OFF-PA-10002787,"15,552",3,"0,2","54,432"
CA-2017-121300,FUR-FU-10004586,"21,248",4,"0,2","74,368"
CA-2017-121300,OFF-PA-10002606,"8,448",2,"0,2","2,64"
CA-2017-130211,OFF-ST-10000129,"333,09",3,0,"233,163"
CA-2017-130211,FUR-TA-10003748,"248,98",2,0,"547,756"
CA-2014-147235,OFF-PA-10004948,"24,9",5,0,"11,703"
CA-2016-109365,OFF-FA-10001561,"15,26",7,0,"50,358"
CA-2016-109365,OFF-AP-10002998,"43,32",2,0,"142,956"
CA-2016-109365,OFF-BI-10003981,"43,584",12,"0,2","157,992"
CA-2016-109365,OFF-PA-10001725,"116,28",3,0,"569,772"
CA-2016-109365,OFF-BI-10002071,"9,296",2,"0,2","30,212"
CA-2016-109365,OFF-PA-10000477,"19,44",3,0,"93,312"
CA-2016-109365,OFF-PA-10004359,"314,55",3,0,"150,984"
CA-2015-162621,OFF-BI-10000962,"16,27",5,"0,8","-252,185"
CA-2015-162621,OFF-SU-10003567,"69,12",9,"0,2","-14,688"
CA-2015-162621,OFF-BI-10003708,"4,47",3,"0,8","-78,225"
CA-2017-105921,FUR-TA-10001095,"418,296",3,"0,2","52,287"
CA-2014-150798,TEC-CO-10001571,"659,988",2,"0,4","109,998"
CA-2014-150798,FUR-FU-10000221,"8,128",2,"0,2","14,224"
CA-2014-150798,OFF-PA-10001972,"36,288",7,"0,2","127,008"
CA-2014-150798,FUR-CH-10000015,"909,72",6,"0,3","-51,984"
CA-2017-112753,FUR-BO-10004015,"9,179,235",9,"0,15","755,937"
CA-2017-112753,OFF-PA-10002036,"38,88",6,0,"190,512"
CA-2017-155075,OFF-BI-10003650,"631,176",4,"0,7","-4,628,624"
CA-2014-103401,OFF-PA-10003309,"12,96",2,0,"62,208"
CA-2016-124814,OFF-PA-10002787,"12,96",2,0,"62,208"
CA-2016-124814,OFF-BI-10000174,"23,2",5,"0,2","8,12"
CA-2014-116757,OFF-PA-10002005,"25,92",5,"0,2","9,072"
CA-2014-116757,OFF-FA-10002815,"21,312",6,"0,2","71,928"
US-2014-138247,TEC-PH-10000213,"173,656",7,"0,2","173,656"
US-2014-138247,OFF-AP-10000828,"361,96",2,0,"1,013,488"
US-2014-138247,TEC-AC-10004708,"62,85",3,0,"131,985"
US-2014-138247,TEC-PH-10001530,"818,376",3,"0,2","511,485"
US-2014-138247,OFF-ST-10002301,"20,34",1,0,"2,034"
US-2014-138247,FUR-FU-10002554,"23,99",1,0,"55,177"
CA-2017-167003,FUR-TA-10001520,"171,288",3,"0,2","-64,233"
CA-2016-119935,FUR-FU-10001085,"37,3",2,0,"17,158"
CA-2016-119935,OFF-BI-10001597,"81,96",2,0,"393,408"
CA-2016-118969,OFF-BI-10002429,"54,792",6,"0,7","-401,808"
CA-2016-145240,OFF-ST-10001590,"10,784",1,"0,2","8,088"
CA-2016-120873,FUR-CH-10000847,"290,98",1,0,"756,548"
US-2017-111920,OFF-AR-10003179,"36,44",4,0,"120,252"
US-2016-128678,OFF-PA-10000807,"21,4",5,0,"10,058"
US-2016-128678,OFF-BI-10002103,"48,664",7,"0,2","158,158"
CA-2016-101385,OFF-AR-10004441,"16,56",4,0,"69,552"
CA-2017-107167,OFF-ST-10003805,"1347,52",8,"0,2","84,22"
CA-2014-109491,TEC-AC-10001284,"62,31",3,0,"224,316"
CA-2014-109491,FUR-FU-10000221,"20,32",4,0,"69,088"
CA-2017-105445,OFF-FA-10001229,"9,432",3,"0,2","30,654"
CA-2014-107454,OFF-LA-10001569,"34,86",7,0,"160,356"
CA-2014-107454,FUR-FU-10004018,"89,34",6,0,"241,218"
US-2017-105046,TEC-PH-10004536,"269,98",2,0,"67,495"
US-2017-105046,OFF-PA-10004353,"99,9",5,0,"47,952"
US-2017-105046,FUR-FU-10004848,"39,08",4,0,"144,596"
CA-2017-152856,TEC-AC-10004864,"116,832",4,"0,2","335,892"
CA-2016-134691,OFF-BI-10002393,"2,296",2,"0,8","-39,032"
CA-2016-118759,FUR-CH-10002335,"408,006",2,"0,1","725,344"
CA-2016-118759,OFF-ST-10001590,"40,44",3,0,"105,144"
CA-2014-140403,FUR-CH-10002774,"122,352",3,"0,2","137,646"
CA-2014-140403,OFF-EN-10001219,"15,28",2,0,"74,872"
CA-2015-163104,OFF-PA-10001947,"11,96",2,0,"58,604"
CA-2017-138464,FUR-FU-10003142,"15,84",3,0,"49,104"
CA-2017-138464,OFF-BI-10001543,"86,376",3,"0,2","302,316"
CA-2017-138464,OFF-AR-10003560,"18,24",3,0,"62,016"
CA-2017-138464,OFF-AR-10004757,"13,12",4,0,"43,296"
CA-2015-104129,TEC-PH-10003800,"105,98",2,0,"10,598"
CA-2015-104129,FUR-TA-10004152,"493,92",7,"0,3","-28,224"
US-2017-132206,OFF-BI-10000756,"5,936",7,"0,8","-8,904"
CA-2017-113474,OFF-EN-10004206,"325,86",2,0,"1,498,956"
CA-2015-126557,FUR-CH-10004477,"383,607",9,"0,3","-54,801"
CA-2015-126557,TEC-PH-10003505,"148,48",2,"0,2","16,704"
CA-2015-126557,TEC-PH-10000526,"537,544",7,"0,2","537,544"
CA-2015-126557,OFF-BI-10003314,"1,928",2,"0,8","-29,884"
CA-2015-126557,OFF-AR-10003190,"6,912",3,"0,2","6,912"
CA-2015-126557,FUR-FU-10001861,"7,76",1,"0,6","-2,134"
CA-2015-126557,TEC-PH-10003963,"659,168",4,"0,2","494,376"
US-2017-107636,OFF-LA-10003388,"5,76",2,0,"28,224"
US-2014-165862,FUR-TA-10002855,"351,216",3,"0,2","43,902"
US-2014-106334,FUR-CH-10004886,"230,28",3,"0,2","23,028"
US-2014-106334,OFF-PA-10003657,"12,84",3,0,"5,778"
CA-2016-101448,OFF-BI-10004738,"56,82",3,0,"28,41"
CA-2015-130218,OFF-FA-10003112,"31,56",4,0,"14,202"
CA-2015-130218,OFF-ST-10002486,"27,92",4,0,"5,584"
US-2017-117331,OFF-BI-10003984,"8,559",1,"0,7","-65,619"
CA-2014-127383,OFF-EN-10004773,"49,568",2,"0,2","179,684"
CA-2014-110219,FUR-CH-10001146,"127,869",3,"0,3","-91,335"
CA-2015-118871,OFF-EN-10003296,"271,44",3,0,"122,148"
CA-2015-118871,TEC-PH-10000193,"110,352",3,"0,2","82,764"
CA-2015-118871,FUR-FU-10002111,"36,4",5,0,"13,832"
CA-2017-129490,FUR-CH-10003298,"419,136",4,"0,2","-576,312"
CA-2014-101175,OFF-ST-10004950,"100,704",6,"0,2","-12,588"
US-2017-149510,OFF-AP-10002350,"45,216",3,"0,2","45,216"
US-2017-149510,OFF-BI-10004233,"28,782",6,"0,7","-211,068"
US-2017-149510,OFF-PA-10001892,"24,448",4,"0,2","88,624"
CA-2015-111990,OFF-BI-10003291,"10,476",6,"0,8","-172,854"
CA-2014-169460,FUR-FU-10004017,"76,14",3,0,"26,649"
US-2015-152128,OFF-AR-10002445,"21,24",3,0,"80,712"
US-2015-152128,OFF-BI-10001718,"127,96",2,0,"601,412"
CA-2017-126662,TEC-CO-10004202,"479,984",2,"0,2","89,997"
CA-2016-139395,TEC-PH-10002103,"657,93",7,0,"1,842,204"
CA-2016-139395,FUR-FU-10003724,"33,48",4,0,"87,048"
CA-2016-139395,OFF-AR-10003732,"13,9",5,0,"3,614"
CA-2016-139395,OFF-ST-10000885,"26,86",2,0,"6,715"
US-2014-121734,OFF-BI-10004817,"9,584",1,"0,2","33,544"
CA-2015-110947,OFF-BI-10001670,"113,1",3,0,"56,55"
US-2014-150126,OFF-PA-10002709,"65,78",11,0,"322,322"
CA-2015-164427,TEC-AC-10004469,"239,7",6,0,"105,468"
CA-2016-120250,FUR-FU-10003424,"25,632",3,"0,2","38,448"
CA-2016-121993,OFF-LA-10003720,"23,616",8,"0,2","79,704"
US-2016-100405,OFF-AR-10000390,"8,26",2,0,"37,996"
US-2017-163790,OFF-EN-10001335,"76,58",7,0,"38,29"
US-2017-163790,OFF-AR-10003469,"8,8",5,0,"4,224"
US-2017-163790,OFF-BI-10003718,"590,352",6,"0,2","2,066,232"
US-2017-163790,OFF-FA-10004838,"5,58",3,0,"1,674"
US-2017-163790,FUR-FU-10002508,"25,02",3,0,"105,084"
US-2017-163790,OFF-ST-10001511,"452,55",7,0,"226,275"
CA-2016-129868,OFF-SU-10000952,"17,76",2,0,"49,728"
CA-2016-129868,TEC-PH-10002275,"302,384",2,"0,2","302,384"
CA-2016-129868,FUR-CH-10003535,"146,352",3,"0,2","-54,882"
CA-2016-129868,OFF-AP-10004052,"7,9",2,0,"2,054"
CA-2016-129868,FUR-TA-10003473,"902,712",3,"0,2","338,517"
CA-2016-129868,OFF-AR-10001897,"53,97",3,0,"151,116"
CA-2016-140564,OFF-AR-10000034,"33,92",8,0,"132,288"
US-2017-169502,OFF-SU-10004115,"21,81",3,0,"58,887"
US-2017-169502,OFF-AP-10001947,"91,6",5,0,"26,564"
CA-2015-146948,FUR-CH-10004853,"150,98",1,0,"437,842"
CA-2015-146948,OFF-EN-10000483,"137,25",9,0,"63,135"
CA-2015-146948,OFF-FA-10001332,"11,52",4,0,"54,144"
US-2015-113327,OFF-PA-10003790,"18,272",1,"0,2","59,384"
US-2015-113327,OFF-PA-10003134,"153,728",4,"0,2","538,048"
US-2015-113327,OFF-EN-10004459,"12,224",2,"0,2","44,312"
US-2015-113327,TEC-AC-10003628,"167,944",7,"0,2","503,832"
CA-2015-135020,TEC-PH-10004093,"45,99",1,0,"133,371"
CA-2015-135020,OFF-ST-10001490,"535,41",3,0,"160,623"
CA-2015-135020,OFF-BI-10000605,"6,096",2,"0,2","20,574"
CA-2015-135020,OFF-PA-10004255,"45,36",7,0,"217,728"
US-2017-141852,FUR-FU-10000023,"47,12",8,0,"207,328"
CA-2016-109407,OFF-BI-10000285,"31,36",4,0,"15,68"
US-2017-165953,OFF-AR-10000588,"47,616",3,"0,2","35,712"
US-2017-165953,OFF-PA-10002250,"23,48",5,"0,2","8,218"
CA-2016-144540,OFF-AP-10002457,"62,79",3,"0,8","-1,663,935"
CA-2016-144540,OFF-FA-10002763,"28,44",9,"0,2","4,266"
CA-2015-159863,TEC-AC-10000109,"134,376",3,"0,2","67,188"
CA-2015-117800,TEC-PH-10002415,"589,9",2,0,"147,475"
CA-2015-117800,FUR-CH-10000785,"542,94",3,0,"1,411,644"
CA-2017-145219,TEC-CO-10001449,"2,879,952",6,"0,2","10,079,832"
CA-2017-145219,OFF-BI-10001670,"90,48",3,"0,2","33,93"
CA-2015-161214,OFF-ST-10001328,"77,55",5,0,"21,714"
CA-2017-147228,OFF-SU-10001225,"8,832",3,"0,2","-19,872"
CA-2017-147228,OFF-PA-10000357,"177,536",4,"0,2","621,376"
CA-2017-147228,OFF-ST-10000046,"258,48",2,"0,2","-3,231"
CA-2017-147228,FUR-FU-10000023,"14,136",3,"0,2","42,408"
CA-2016-101336,OFF-ST-10003455,"77,55",5,0,"20,163"
CA-2016-101336,OFF-ST-10000876,"24,88",2,0,"69,664"
CA-2016-101336,OFF-AR-10003582,"140,75",5,0,"39,41"
CA-2016-101336,OFF-ST-10004258,"36,63",3,0,"98,901"
US-2015-126235,FUR-FU-10000719,"17,14",2,0,"61,704"
CA-2017-168396,OFF-LA-10001297,"51,75",5,0,"24,84"
CA-2017-168396,FUR-FU-10000723,"123,96",3,0,"111,564"
CA-2015-130456,FUR-BO-10003893,"586,398",6,"0,15","34,494"
CA-2015-130456,OFF-ST-10000736,"80,98",1,0,"32,392"
CA-2017-116288,OFF-ST-10000736,"242,94",3,0,"97,176"
CA-2017-168228,OFF-AR-10003373,"123,92",4,0,"334,584"
CA-2017-168228,OFF-AR-10000390,"12,39",3,0,"56,994"
CA-2017-168228,OFF-AR-10001725,"47,3",2,0,"12,298"
CA-2016-102162,TEC-CO-10001943,"1599,92",8,0,"7,519,624"
CA-2016-102162,OFF-EN-10002312,"11,09",1,0,"54,341"
CA-2017-130141,OFF-BI-10000831,"3,168",4,"0,7","-25,344"
CA-2017-130141,FUR-CH-10000749,"579,136",4,"0,2","-289,568"
CA-2015-147501,OFF-BI-10002003,"6,368",2,"0,2","21,492"
CA-2015-147501,TEC-MA-10001972,"558,4",2,"0,2","41,88"
CA-2016-143910,FUR-CH-10000225,"145,764",2,"0,1","-8,098"
CA-2014-146885,OFF-PA-10001622,"13,62",3,0,"6,129"
CA-2016-139556,FUR-CH-10004983,"434,646",3,"0,1","627,822"
CA-2017-129357,OFF-PA-10003228,"440,19",9,0,"2,068,893"
CA-2017-129357,OFF-SU-10004498,"64,4",5,0,"1,932"
CA-2017-150987,OFF-PA-10001878,"244,55",5,0,"1,149,385"
CA-2017-150987,OFF-PA-10002923,"195,76",4,0,"97,88"
CA-2017-132647,OFF-PA-10001838,"11,76",2,0,"57,624"
CA-2017-132647,OFF-ST-10003123,"166,45",5,0,"39,948"
CA-2017-159107,OFF-FA-10001332,"2,88",1,0,"13,536"
CA-2014-160738,OFF-ST-10003442,"45,248",2,"0,2","39,592"
CA-2015-112130,OFF-AR-10001468,"59,904",2,"0,2","142,272"
CA-2015-112130,OFF-AP-10003266,"23,696",2,"0,2","65,164"
CA-2015-112130,OFF-PA-10002230,"7,968",2,"0,2","28,884"
CA-2015-112130,OFF-AP-10003622,"18,2",7,"0,2","20,475"
CA-2015-112130,TEC-AC-10001542,"27,552",3,"0,2","-3,444"
CA-2015-112130,FUR-CH-10002965,"844,116",6,"0,3","-361,764"
CA-2015-112130,OFF-ST-10000563,"76,752",3,"0,2","-9,594"
CA-2016-111409,OFF-LA-10002787,3,1,"0,2","1,05"
CA-2016-116232,OFF-BI-10004022,"7,506",9,"0,7","-60,048"
CA-2016-116232,OFF-LA-10001158,"16,56",2,"0,2","5,796"
CA-2016-116547,FUR-FU-10000076,"79,92",4,0,"343,656"
CA-2016-116547,TEC-AC-10002335,"69,98",2,0,"132,962"
US-2017-133200,OFF-BI-10002827,"11,06",10,"0,8","-18,802"
US-2017-133200,FUR-BO-10001601,"6,234,648",7,"0,32","-1,191,918"
US-2017-133200,OFF-ST-10001932,"772,68",5,"0,2","-57,951"
CA-2016-133550,OFF-AP-10001005,"283,14",4,"0,1","72,358"
CA-2016-133550,TEC-PH-10004042,"635,96",4,0,"1,653,496"
CA-2016-133550,TEC-PH-10001079,"118,99",1,0,"333,172"
CA-2016-133550,FUR-FU-10002918,"272,94",3,0,"300,234"
CA-2017-139416,FUR-FU-10003832,"15,008",2,"0,2","15,008"
CA-2014-114510,OFF-BI-10001617,"33,088",4,"0,2","111,672"
CA-2014-114510,OFF-ST-10000736,"80,98",1,0,"32,392"
CA-2014-114510,TEC-AC-10004877,"82,8",12,0,"6,624"
CA-2014-114510,OFF-ST-10003221,"21,36",2,0,"57,672"
CA-2014-114510,OFF-BI-10003007,"62,048",2,"0,2","201,656"
CA-2016-169215,OFF-FA-10000936,"29,61",9,0,"133,245"
CA-2016-127698,TEC-PH-10003811,"863,928",9,"0,2","863,928"
CA-2016-159912,FUR-TA-10004152,"241,92",4,"0,4","-56,448"
CA-2016-159912,FUR-BO-10002853,"163,88",4,"0,5","-81,94"
CA-2016-159912,OFF-BI-10002071,"3,486",2,"0,7","-27,888"
CA-2016-159912,OFF-FA-10000053,"10,584",7,"0,2","-23,814"
CA-2016-101987,TEC-PH-10001305,"440,91",9,0,"1,234,548"
US-2017-154851,OFF-BI-10001525,"5,715",5,"0,7","-47,625"
CA-2014-138681,FUR-FU-10001876,"51,968",2,"0,2","103,936"
CA-2014-138681,TEC-AC-10003628,"71,976",3,"0,2","215,928"
CA-2014-138681,FUR-CH-10004860,"242,352",3,"0,2","-424,116"
CA-2014-138681,OFF-PA-10000357,"221,92",5,"0,2","77,672"
CA-2014-138681,OFF-PA-10003270,"8,448",2,"0,2","2,64"
US-2015-138121,OFF-BI-10000320,"29,52",4,0,"144,648"
US-2015-138121,FUR-CH-10003846,"302,94",3,0,"484,704"
US-2015-138121,FUR-CH-10004875,"142,36",2,0,"384,372"
US-2015-138121,FUR-CH-10003817,"546,66",9,0,"136,665"
US-2015-138121,FUR-FU-10002116,"212,13",3,0,"148,491"
CA-2017-140298,OFF-AR-10003481,"5,248",2,"0,2","5,904"
CA-2017-140298,OFF-ST-10004180,"74,416",2,"0,2","-148,832"
CA-2017-140298,OFF-PA-10003657,"6,848",2,"0,2","2,14"
CA-2017-140298,FUR-FU-10001967,"7,996",1,"0,6","-69,965"
CA-2016-166240,OFF-AP-10002082,"8,712",2,"0,8","-19,602"
CA-2016-158435,OFF-SU-10000381,"65,17",7,0,"188,993"
CA-2016-158435,OFF-LA-10002475,"14,62",2,0,"68,714"
CA-2016-158435,FUR-FU-10003975,"173,24",4,0,"17,324"
CA-2017-138149,OFF-BI-10003091,"895,92",5,"0,2","302,373"
CA-2017-138149,OFF-ST-10002974,"130,71",3,0,"39,213"
CA-2017-138149,OFF-AR-10000255,"11,68",2,0,"30,368"
CA-2017-138149,TEC-AC-10001284,"62,31",3,0,"224,316"
CA-2014-112403,OFF-BI-10003529,852,1,"0,7","-5,964"
CA-2014-108273,OFF-PA-10000029,"36,288",7,"0,2","127,008"
CA-2014-108273,FUR-FU-10002116,"56,568",2,"0,6","-749,526"
CA-2017-121643,TEC-PH-10002200,"344,704",2,"0,2","387,792"
US-2015-122910,TEC-PH-10000441,"201,584",2,"0,2","201,584"
CA-2017-143126,FUR-TA-10002958,"521,96",2,0,"887,332"
CA-2015-129042,OFF-AR-10001662,"8,22",3,0,"22,194"
CA-2015-109736,OFF-PA-10004101,"45,36",7,0,"217,728"
CA-2015-142601,OFF-ST-10002756,"947,17",7,0,"94,717"
CA-2015-142601,OFF-PA-10000483,"61,96",2,0,"27,882"
CA-2014-106229,FUR-TA-10002041,"268,935",3,"0,5","-2,097,693"
US-2017-135230,OFF-AR-10001166,"7,58",1,0,"29,562"
CA-2016-159653,OFF-LA-10004345,"14,73",3,0,"72,177"
CA-2016-131968,OFF-BI-10002852,"9,888",2,"0,7","-69,216"
CA-2016-131968,OFF-AP-10001058,"671,544",3,"0,2","503,658"
CA-2014-119151,OFF-ST-10003470,"1117,92",4,0,"55,896"
CA-2014-119151,FUR-BO-10003159,"275,952",3,"0,2","-379,434"
CA-2014-123323,OFF-BI-10003684,"123,144",7,"0,2","46,179"
CA-2016-124681,TEC-AC-10000487,"15,576",3,"0,2","33,099"
US-2015-103996,OFF-PA-10001736,"212,64",6,0,"999,408"
US-2015-103996,OFF-PA-10001609,"9,87",3,0,"45,402"
US-2015-103996,TEC-AC-10003116,"53,25",3,0,"207,675"
US-2015-103996,FUR-FU-10004586,"19,92",3,0,"95,616"
CA-2016-120530,FUR-CH-10000454,"658,746",3,"0,1","146,388"
CA-2015-155054,OFF-BI-10004970,"8,26",2,0,"38,822"
CA-2015-155054,OFF-BI-10002824,"29,84",2,0,"13,428"
CA-2015-155054,TEC-AC-10003657,"67,98",2,0,"149,556"
CA-2015-105725,OFF-LA-10003510,"61,06",2,0,"280,876"
CA-2015-105725,FUR-TA-10001676,"35,544",1,"0,2","-8,886"
CA-2017-164364,OFF-LA-10004853,"9,96",2,0,"45,816"
CA-2017-164364,OFF-AR-10000315,"9,21",3,0,"23,025"
CA-2017-164364,OFF-SU-10000381,"27,93",3,0,"80,997"
CA-2017-168123,OFF-FA-10002763,"7,9",2,0,"2,528"
CA-2017-168123,OFF-ST-10000877,"221,16",4,0,"575,016"
CA-2017-168123,OFF-BI-10001071,"127,96",2,0,"627,004"
CA-2017-168123,OFF-BI-10001097,"18,69",3,0,"91,581"
CA-2016-120005,OFF-SU-10004782,"25,35",3,0,"7,605"
CA-2016-120005,FUR-FU-10000672,"35,28",3,0,"119,952"
CA-2016-123526,OFF-PA-10002986,"33,4",5,0,"16,032"
CA-2016-127649,TEC-MA-10001972,"837,6",3,"0,2","62,82"
CA-2016-159989,TEC-PH-10000169,"40,68",3,"0,2","-9,153"
CA-2017-103499,FUR-CH-10001482,"209,568",2,"0,2","-235,764"
US-2015-167220,TEC-AC-10002018,"22,368",4,"0,2","64,308"
CA-2017-126354,OFF-BI-10000301,"3,882",2,"0,7","-2,588"
CA-2017-126354,OFF-PA-10004381,"115,296",3,"0,2","403,536"
CA-2017-169817,OFF-BI-10004141,"1,908",2,"0,7","-15,264"
US-2017-144582,OFF-BI-10001575,"43,372",7,"0,8","-693,952"
CA-2014-121573,TEC-PH-10000984,"783,96",4,0,"2,195,088"
CA-2014-121573,OFF-BI-10000666,"48,896",2,"0,2","18,336"
CA-2014-121573,OFF-BI-10003712,"7,856",2,"0,2","28,478"
CA-2016-117660,OFF-LA-10003720,"5,904",2,"0,2","19,926"
CA-2016-117660,OFF-SU-10001664,"13,712",2,"0,2","10,284"
CA-2014-112851,OFF-EN-10001453,"182,94",3,0,"859,818"
CA-2017-123701,OFF-AR-10001860,"27,76",4,0,"99,936"
CA-2015-118227,OFF-AR-10001044,"25,99",1,0,"75,371"
CA-2015-123155,TEC-AC-10002473,"113,52",5,"0,2","29,799"
CA-2015-123155,TEC-PH-10001809,"359,88",3,"0,2","224,925"
CA-2017-158883,OFF-PA-10004733,"25,344",4,"0,2","91,872"
US-2016-114888,OFF-BI-10003355,"11,952",3,"0,2","41,832"
US-2016-114888,OFF-SU-10001212,"6,24",3,0,"1,872"
US-2014-167262,TEC-PH-10000486,"742,336",8,"0,2","835,128"
CA-2017-119746,FUR-FU-10004909,"6,464",1,"0,6","-4,04"
CA-2017-119746,OFF-LA-10001613,"11,52",5,"0,2","4,176"
CA-2017-119746,TEC-PH-10004447,"222,384",2,"0,2","166,788"
CA-2017-108091,OFF-AR-10000255,"23,36",4,0,"60,736"
CA-2016-101630,OFF-LA-10004425,"8,67",3,0,"40,749"
CA-2016-101630,OFF-SU-10001664,"25,71",3,0,"66,846"
CA-2017-132346,OFF-AP-10000696,"100,94",7,0,"333,102"
CA-2014-150301,FUR-CH-10002647,"63,882",1,"0,1","10,647"
CA-2014-159310,FUR-CH-10002758,"683,144",4,"0,3",0
CA-2014-159310,OFF-BI-10000201,"1,476",3,"0,8","-2,214"
CA-2014-159310,OFF-SU-10004115,"40,712",7,"0,2","35,623"
US-2017-147984,OFF-PA-10000806,"279,9",5,0,"137,151"
CA-2015-104346,OFF-AR-10001473,"13,12",5,"0,2","1,148"
CA-2015-104346,FUR-BO-10003450,"69,576",4,"0,7","-1,437,904"
CA-2015-104346,OFF-AR-10001545,"4,224",3,"0,2","4,752"
CA-2015-104346,TEC-AC-10004396,"58,08",4,"0,2","-6,534"
CA-2015-104346,FUR-FU-10002456,"52,416",9,"0,2","150,696"
CA-2015-104346,FUR-FU-10001473,"54,92",5,"0,2","10,984"
CA-2015-104346,FUR-TA-10000849,"364,95",5,"0,5","-248,166"
CA-2015-104346,OFF-PA-10001166,"85,056",3,"0,2","287,064"
CA-2015-104346,OFF-PA-10003256,"27,696",3,"0,2","96,936"
US-2015-141684,OFF-PA-10002870,"24,96",4,0,"11,232"
CA-2015-144722,FUR-FU-10001215,"43,13",1,0,"181,146"
CA-2015-120516,OFF-BI-10004187,"5,64",3,0,"27,072"
US-2016-148901,OFF-BI-10001718,"57,582",3,"0,7","-441,462"
US-2016-148901,OFF-PA-10004983,"31,104",6,"0,2","108,864"
US-2016-148901,FUR-FU-10002396,"30,192",3,"0,2","83,028"
US-2016-148901,TEC-PH-10003988,"43,6",5,"0,2","4,36"
US-2016-148901,OFF-AR-10002467,"4,768",2,"0,2","4,172"
US-2016-148901,OFF-BI-10004002,"10,38",2,"0,7","-7,612"
US-2016-148901,OFF-BI-10002309,"13,392",8,"0,7","-98,208"
CA-2017-136364,TEC-PH-10003885,"39,594",1,"0,4","-72,589"
CA-2017-136364,FUR-FU-10002501,"91,008",9,"0,2","193,392"
CA-2015-137708,OFF-PA-10000176,"37,94",2,0,"182,112"
CA-2015-137708,OFF-PA-10000327,"42,8",10,0,"19,26"
CA-2015-137708,OFF-ST-10004634,"33,63",3,0,"10,089"
CA-2014-149055,OFF-EN-10003040,"62,808",3,"0,2","211,977"
CA-2015-151589,OFF-PA-10003228,"195,64",4,0,"919,508"
CA-2015-151589,TEC-PH-10004345,"239,9",2,0,"71,97"
CA-2016-121370,FUR-CH-10000785,"380,058",3,"0,3","-217,176"
CA-2016-121370,TEC-CO-10004115,"1,199,976",4,"0,4","1,799,964"
CA-2016-121370,FUR-FU-10002813,"48,576",3,"0,2","97,152"
CA-2016-111696,OFF-PA-10002751,"17,94",3,0,"8,073"
CA-2014-139598,OFF-PA-10004569,"18,264",3,"0,2","61,641"
CA-2014-139598,OFF-AP-10002998,"34,656",2,"0,2","56,316"
CA-2014-139598,OFF-AP-10003287,"81,552",2,"0,2","81,552"
CA-2014-139598,OFF-ST-10001370,"227,136",4,"0,2","-42,588"
CA-2017-117436,OFF-BI-10004040,"10,36",2,0,"50,764"
CA-2015-140025,OFF-AP-10002651,"463,248",8,"0,8","-11,812,824"
CA-2015-140025,TEC-AC-10002402,"383,952",6,"0,2","47,994"
CA-2016-134222,OFF-BI-10001658,"44,856",6,"0,7","-358,848"
CA-2016-140018,TEC-MA-10000752,"30,345",7,"0,7","-24,276"
CA-2016-140018,FUR-CH-10003817,"127,554",3,"0,3","-9,111"
